year,district,constituency_id,constituency_number,constituency,candidate,party,votes,vote_share,is_winner,source_url
2021,Kasaragod,3,3,Udma,RAMESHAN K,IND,207,0.13,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,GOVINDAN B ALINTHAZE,APOI,194,0.12,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,3,3,Udma,KUNHAMBU K S/o Kuttappan K C IND,IND,140,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,E CHANDRASHEKARAN,CPI,84615,50.72,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,P V SURESH,INC,57476,34.45,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,BALRAJ,BJP,21570,12.93,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,ABDUL SAMAD. T S/o T,SDPI,775,0.46,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,NOTA,NOTA,637,0.38,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,AUGUSTIN,IND,532,0.32,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,KRISHNAN PARAPPACHAL,IND,357,0.21,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,SURESH. B C S/o CHENIYAN NAIK,IND,277,0.17,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,SREENATH SASI. T C V,IND,219,0.13,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,RESHMA KARIVEDAKAM,ADHRMPI,185,0.11,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,MANOJ THOMAS,IND,105,0.06,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,4,4,Kanhangad,T ABDUL SAMAD S/o T,JD(U),87,0.05,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,M RAJAGOPALAN,CPI(M),86151,53.71,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,M P JOSEPH,KEC,60014,37.41,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,SHIBIN T V,BJP,10961,6.83,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,LIYAKATHALI P,SDPI,1211,0.75,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,T MAHESH MASTER,WPOI,817,0.51,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,NOTA,NOTA,558,0.35,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,JOY JOHN,IND,362,0.23,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,M V JOSEPH,IND,218,0.14,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kasaragod,5,5,Trikaripur,SUDHAN VELLARIKKUND ADHRMPI,ADHRMPI,116,0.07,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,6,6,Payyannur,T I MADHUSOODANAN,CPI(M),93695,62.49,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,6,6,Payyannur,M PRADEEP KUMAR,INC,43915,29.29,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,6,6,Payyannur,Adv K K SREEDHARAN,BJP,11308,7.54,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,6,6,Payyannur,NOTA,NOTA,686,0.46,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,6,6,Payyannur,ABHILASH K V IND,IND,341,0.23,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,M VIJIN,CPI(M),88252,60.62,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,ADV. BRIJESH KUMAR,INC,43859,30.13,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,ARUN KAITHAPRAM,BJP,11365,7.81,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,FAIZAL MADAYI,WPOI,1169,0.8,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,NOTA,NOTA,666,0.46,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,7,7,Kalliasseri,BRIJESHKUMAR M. S/o AMBU IND,IND,274,0.19,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,M V GOVINDAN MASTER,CPI(M),92870,52.14,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,ADV. V P ABDUL RASHEED,INC,70181,39.4,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,A P GANGADHARAN,BJP,13058,7.33,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,NOTA,NOTA,789,0.44,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,SHIJITH K O P,IND,508,0.29,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,ABDUL RASHEED S/o ISMAIL,IND,365,0.2,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,C BALAKRISHNAN YADAV,IND,191,0.11,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,8,8,Taliparamba,GOVINDAN KARAYAPATH IND,IND,150,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,Adv. Sajeev Joseph,INC,76764,50.33,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,SAJI KUTTIYANIMATTAM,KEC(M),66754,43.77,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,ANIAMMA TEACHER,BJP,7825,5.13,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,NOTA,NOTA,459,0.3,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,CHACKO KARIMBIL,IND,311,0.2,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,SAJAN KUTTIYANIKKAL,IND,275,0.18,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,9,9,Irikkur,Joy John IND,IND,128,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,K V Sumesh,CPI(M),65794,45.41,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,K M Shaji,IUML,59653,41.17,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,K Ranjith,BJP,15741,10.86,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,ABDUL JABBAR K K,SDPI,2357,1.63,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,NOTA,NOTA,517,0.36,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,K M SHAJI (MAMBA),IND,277,0.19,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,RESMI RAVI,SUCI,226,0.16,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,Sumesh M (Mauvery House),IND,180,0.12,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,Prasad V P,IND,104,0.07,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,10,10,Azhikode,Pavithran Kurikkalot IND,IND,48,0.03,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,RAMACHANDRAN,C(S),60313,44.98,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,SATHEESHAN PACHENI,INC,58568,43.68,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,ARCHANA VANDICHAL,BJP,11581,8.64,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,B SHAMSUDHEEN MOULAVI,SDPI,2069,1.54,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,T K GANESH BABU,NWLBRP,716,0.53,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,NOTA,NOTA,504,0.38,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,SATHEESAN P,IND,147,0.11,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,RAMACHANDRAN P V,IND,107,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,11,11,Kannur,N K SURENDRAN IND,IND,84,0.06,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,Pinarayi Vijayan,CPI(M),95522,59.61,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,C. Raghunathan,INC,45399,28.33,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,C. K. Padmanabhan,BJP,14623,9.13,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,Basheer Kannadiparamba,SDPI,2280,1.42,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,Valayar Bhagyavathi,IND,1753,1.09,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,NOTA,NOTA,400,0.25,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,Chovva Raghunathan,IND,137,0.09,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,C. P. Maharoof,IND,72,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,12,12,Dharmadam,Vadi Harindran IND Jackfruit,IND,61,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,Adv. A. N. SHAMSEER,CPI(M),81810,61.52,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,M. P. ARAVINDAKSHAN,INC,45009,33.84,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,NOTA,NOTA,2313,1.74,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,SHAMSEER IBRAHIM,WPOI,1963,1.48,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,C. O. T. NASEER,IND,1163,0.87,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,ARAVINDHAKSHAN S/o KAUSU,IND,533,0.4,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,13,13,Thalassery,HARIDASAN IND,IND,198,0.15,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,K.P. MOHANAN,LJD,70626,45.36,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,POTTANKANDI ABDULLA,IUML,61085,39.23,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,C. SADANANDAN MASTER,BJP,21212,13.62,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,MOHANAN KUNHIPARAMBATH,IND,1360,0.87,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,MOHANAN K.P. KAITHAVECHA,IND,543,0.35,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,NOTA,NOTA,494,0.32,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,14,14,Kuthuparamba,ABDULLA PUTHIYAPARAMBATH IND Tongs,IND,389,0.25,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,K K SHAILAJA TEACHER,CPI(M),96129,61.97,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,ILLIKKAL AUGUSTHY,RSP,35166,22.67,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,BIJU ELAKKUZHI,BJP,18223,11.75,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,RAFEEK KEECHERY,SDPI,4201,2.71,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,NOTA,NOTA,796,0.51,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,15,15,Mattannur,AGUSTHY N A IND,IND,619,0.4,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Adv. Sunny Joseph,INC,66706,46.93,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,K V Sakkeer Hussain,CPI(M),63534,44.7,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Smitha Jayamohan,BJP,9155,6.44,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,A C Jalaluddeen,SDPI,1541,1.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,NOTA,NOTA,404,0.28,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Sakkeer Hussain S/o Hamsa,IND,243,0.17,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Sunny Vazhakkamalayil,IND,121,0.09,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Sakkeer E K S/o Asiya,IND,116,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,P K Saji,NWLBRP,106,0.07,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,John Pallikkamalil,SDC,92,0.06,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Narayanakumar,IND,60,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kannur,16,16,Peravoor,Sunny Muthukulathel IND,IND,60,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,O.R.KELU,CPI(M),72536,47.54,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,P.K.Jayalakshmi,INC,63254,41.46,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,Palliyara Mukundan,BJP,13142,8.61,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,Babitha Sreenu,SDPI,1992,1.31,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,NOTA,NOTA,797,0.52,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,Lakshmi,IND,382,0.25,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,Kelu K.K. S/o Kunkan,IND,288,0.19,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,17,17,Mananthavady,Vijaya Cheloor BSP,BSP,190,0.12,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,18,18,Sulthanbathery,I.C BALAKRISHNAN,INC,81077,48.42,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,18,18,Sulthanbathery,M.S VISWANATHAN,CPI(M),69255,41.36,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,18,18,Sulthanbathery,C.K JANU,BJP,15198,9.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,18,18,Sulthanbathery,NOTA,NOTA,1160,0.69,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,18,18,Sulthanbathery,ONDAN PANIYAN IND,IND,742,0.44,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,Adv.T SIDDIQU,INC,70252,46.15,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,M.V.SHREYAMSKUMAR,LJD,64782,42.56,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,SUBEESH T M,BJP,14113,9.27,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,ASWIN BHIMNATH,BSP,928,0.61,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,NOTA,NOTA,828,0.54,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,T.SIDIQUE S/o ABDULLA,IND,641,0.42,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,SUNIL VAIDYAR,ADHRMPI,455,0.3,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Wayanad,19,19,Kalpetta,SHYLESH.K IND,IND,210,0.14,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,K.K.REMA,RMPOI,65093,47.63,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,MANAYATH CHANDRAN,LJD,57602,42.15,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,ADVOCATE M. RAJESH KUMAR,BJP,10225,7.48,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,MUSTHAFA PALERI,SDPI,2836,2.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,NOTA,NOTA,353,0.26,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,GANGADHARAN MADAPPALLY,IND,186,0.14,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,K.T.K RAMA PADANNAYIL,IND,137,0.1,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,RAMA KUNIYIL,IND,126,0.09,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,VELLUPARAMBATH CHANDRAN,IND,63,0.05,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,20,20,Vadakara,RAMA CHERIYA KAYYIL IND,IND,52,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,K P KUNHAMMED KUTTI MASTER,CPI(M),80143,47.2,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,PARAKKAL ABDULLA,IUML,79810,47.01,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,P P MURALI MASTER,BJP,9139,5.38,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,NOTA,NOTA,296,0.17,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,SURESH BABU M K,IND,128,0.08,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,V P PRATHEESH,IND,108,0.06,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,K K KUNHAMMAD KUTTY,IND,80,0.05,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,21,21,Kuttiadi,ABDULLA S/o POKKER IND,IND,75,0.04,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,22,22,Nadapuram,E. K. VIJAYAN,CPI,83293,47.46,True,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
2021,Kozhikode,22,22,Nadapuram,ADV. K. PRAVEEN KUMAR,INC,79257,45.16,False,https://www.ceo.kerala.gov.in/pdf/GE-2021/statistical_report.pdf
